"","InfantID","SegmentID","FileName","code1","code2","seqcode"
"93","WW04","1","WW04_segment1_full.txt","X","P","XP"
"94","WW04","1","WW04_segment1_full.txt","P","P","PP"
"95","WW04","1","WW04_segment1_full.txt","P","X","PX"
"96","WW04","1","WW04_segment1_full.txt","X","C","XC"
"97","WW04","1","WW04_segment1_full.txt","C","P","CP"
"98","WW04","1","WW04_segment1_full.txt","P","P","PP"
"99","WW04","1","WW04_segment1_full.txt","P","P","PP"
"100","WW04","1","WW04_segment1_full.txt","P","P","PP"
"101","WW04","1","WW04_segment1_full.txt","P","P","PP"
"102","WW04","1","WW04_segment1_full.txt","P","P","PP"
"103","WW04","1","WW04_segment1_full.txt","P","P","PP"
"104","WW04","1","WW04_segment1_full.txt","P","P","PP"
"105","WW04","1","WW04_segment1_full.txt","P","P","PP"
"106","WW04","1","WW04_segment1_full.txt","P","P","PP"
"107","WW04","1","WW04_segment1_full.txt","P","P","PP"
"108","WW04","1","WW04_segment1_full.txt","P","P","PP"
"109","WW04","1","WW04_segment1_full.txt","P","P","PP"
"110","WW04","1","WW04_segment1_full.txt","P","P","PP"
"111","WW04","1","WW04_segment1_full.txt","P","P","PP"
"112","WW04","1","WW04_segment1_full.txt","P","P","PP"
"113","WW04","1","WW04_segment1_full.txt","P","C","PC"
"114","WW04","1","WW04_segment1_full.txt","C","P","CP"
"115","WW04","1","WW04_segment1_full.txt","P","P","PP"
"116","WW04","1","WW04_segment1_full.txt","P","X","PX"
"117","WW04","1","WW04_segment1_full.txt","X","P","XP"
"118","WW04","1","WW04_segment1_full.txt","P","P","PP"
"119","WW04","1","WW04_segment1_full.txt","P","P","PP"
"120","WW04","1","WW04_segment1_full.txt","P","P","PP"
"121","WW04","1","WW04_segment1_full.txt","P","P","PP"
"122","WW04","1","WW04_segment1_full.txt","P","P","PP"
"123","WW04","1","WW04_segment1_full.txt","P","P","PP"
"124","WW04","1","WW04_segment1_full.txt","P","X","PX"
"125","WW04","1","WW04_segment1_full.txt","X","P","XP"
"126","WW04","1","WW04_segment1_full.txt","P","P","PP"
"127","WW04","1","WW04_segment1_full.txt","P","P","PP"
"128","WW04","1","WW04_segment1_full.txt","P","P","PP"
"129","WW04","1","WW04_segment1_full.txt","P","P","PP"
"130","WW04","1","WW04_segment1_full.txt","P","P","PP"
"131","WW04","1","WW04_segment1_full.txt","P","P","PP"
"132","WW04","1","WW04_segment1_full.txt","P","P","PP"
"133","WW04","1","WW04_segment1_full.txt","P","P","PP"
"134","WW04","1","WW04_segment1_full.txt","P","P","PP"
"135","WW04","1","WW04_segment1_full.txt","P","P","PP"
"136","WW04","1","WW04_segment1_full.txt","P","P","PP"
"137","WW04","1","WW04_segment1_full.txt","P","P","PP"
"138","WW04","1","WW04_segment1_full.txt","P","P","PP"
"139","WW04","1","WW04_segment1_full.txt","P","P","PP"
"140","WW04","1","WW04_segment1_full.txt","P","P","PP"
"141","WW04","1","WW04_segment1_full.txt","P","P","PP"
"142","WW04","1","WW04_segment1_full.txt","P","P","PP"
"143","WW04","1","WW04_segment1_full.txt","P","P","PP"
"144","WW04","1","WW04_segment1_full.txt","P","P","PP"
"145","WW04","1","WW04_segment1_full.txt","P","P","PP"
"146","WW04","1","WW04_segment1_full.txt","P","P","PP"
"147","WW04","1","WW04_segment1_full.txt","P","P","PP"
"148","WW04","1","WW04_segment1_full.txt","P","P","PP"
"149","WW04","1","WW04_segment1_full.txt","P","P","PP"
"150","WW04","1","WW04_segment1_full.txt","P","P","PP"
"151","WW04","1","WW04_segment1_full.txt","P","P","PP"
"152","WW04","1","WW04_segment1_full.txt","P","P","PP"
"153","WW04","1","WW04_segment1_full.txt","P","P","PP"
"154","WW04","1","WW04_segment1_full.txt","P","P","PP"
"155","WW04","1","WW04_segment1_full.txt","P","P","PP"
"156","WW04","1","WW04_segment1_full.txt","P","X","PX"
"157","WW04","1","WW04_segment1_full.txt","X","X","XX"
"158","WW04","1","WW04_segment1_full.txt","X","R","XR"
"159","WW04","1","WW04_segment1_full.txt","R","P","RP"
"160","WW04","1","WW04_segment1_full.txt","P","P","PP"
"161","WW04","1","WW04_segment1_full.txt","P","P","PP"
"162","WW04","1","WW04_segment1_full.txt","P","P","PP"
"163","WW04","1","WW04_segment1_full.txt","P","P","PP"
"164","WW04","1","WW04_segment1_full.txt","P","P","PP"
"165","WW04","1","WW04_segment1_full.txt","P","P","PP"
"166","WW04","1","WW04_segment1_full.txt","P","P","PP"
"167","WW04","1","WW04_segment1_full.txt","P","P","PP"
"168","WW04","1","WW04_segment1_full.txt","P","X","PX"
"169","WW04","1","WW04_segment1_full.txt","X","X","XX"
"170","WW04","1","WW04_segment1_full.txt","X","P","XP"
"171","WW04","1","WW04_segment1_full.txt","P","P","PP"
"172","WW04","1","WW04_segment1_full.txt","P","P","PP"
"173","WW04","1","WW04_segment1_full.txt","P","X","PX"
"174","WW04","1","WW04_segment1_full.txt","X","P","XP"
"175","WW04","1","WW04_segment1_full.txt","P","P","PP"
"176","WW04","1","WW04_segment1_full.txt","P","R","PR"
"177","WW04","1","WW04_segment1_full.txt","R","P","RP"
"178","WW04","1","WW04_segment1_full.txt","P","P","PP"
"179","WW04","1","WW04_segment1_full.txt","P","P","PP"
"180","WW04","1","WW04_segment1_full.txt","P","N","PN"
"181","WW04","1","WW04_segment1_full.txt","N","N","NN"
"182","WW04","1","WW04_segment1_full.txt","N","P","NP"
"183","WW04","1","WW04_segment1_full.txt","P","N","PN"
"184","WW04","1","WW04_segment1_full.txt","N","P","NP"
"185","WW04","1","WW04_segment1_full.txt","P","U","PU"
"186","WW04","1","WW04_segment1_full.txt","U","P","UP"
"187","WW04","1","WW04_segment1_full.txt","P","C","PC"
"188","WW04","1","WW04_segment1_full.txt","C","P","CP"
"189","WW04","1","WW04_segment1_full.txt","P","P","PP"
"190","WW04","1","WW04_segment1_full.txt","P","P","PP"
"191","WW04","1","WW04_segment1_full.txt","P","P","PP"
"192","WW04","1","WW04_segment1_full.txt","P","P","PP"
"193","WW04","1","WW04_segment1_full.txt","P","P","PP"
"194","WW04","1","WW04_segment1_full.txt","P","P","PP"
"195","WW04","1","WW04_segment1_full.txt","P","P","PP"
"196","WW04","1","WW04_segment1_full.txt","P","P","PP"
"197","WW04","1","WW04_segment1_full.txt","P","P","PP"
"198","WW04","1","WW04_segment1_full.txt","P","P","PP"
"199","WW04","1","WW04_segment1_full.txt","P","X","PX"
"200","WW04","1","WW04_segment1_full.txt","X","X","XX"
"201","WW04","1","WW04_segment1_full.txt","X","X","XX"
"202","WW04","1","WW04_segment1_full.txt","X","X","XX"
"203","WW04","1","WW04_segment1_full.txt","X","X","XX"
"204","WW04","1","WW04_segment1_full.txt","X","X","XX"
"205","WW04","1","WW04_segment1_full.txt","X","P","XP"
"206","WW04","1","WW04_segment1_full.txt","P","P","PP"
"207","WW04","1","WW04_segment1_full.txt","P","C","PC"
"208","WW04","1","WW04_segment1_full.txt","C","P","CP"
"209","WW04","1","WW04_segment1_full.txt","P","P","PP"
"210","WW04","1","WW04_segment1_full.txt","P","P","PP"
"211","WW04","1","WW04_segment1_full.txt","P","P","PP"
"212","WW04","1","WW04_segment1_full.txt","P","P","PP"
"213","WW04","1","WW04_segment1_full.txt","P","P","PP"
"214","WW04","1","WW04_segment1_full.txt","P","P","PP"
"215","WW04","1","WW04_segment1_full.txt","P","P","PP"
"216","WW04","1","WW04_segment1_full.txt","P","P","PP"
"217","WW04","1","WW04_segment1_full.txt","P","P","PP"
"218","WW04","1","WW04_segment1_full.txt","P","P","PP"
"219","WW04","1","WW04_segment1_full.txt","P","U","PU"
"220","WW04","1","WW04_segment1_full.txt","U","U","UU"
"221","WW04","1","WW04_segment1_full.txt","U","P","UP"
"222","WW04","1","WW04_segment1_full.txt","P","P","PP"
"223","WW04","1","WW04_segment1_full.txt","P","P","PP"
"224","WW04","1","WW04_segment1_full.txt","P","P","PP"
"225","WW04","1","WW04_segment1_full.txt","P","P","PP"
"226","WW04","1","WW04_segment1_full.txt","P","P","PP"
"227","WW04","1","WW04_segment1_full.txt","P","P","PP"
"228","WW04","1","WW04_segment1_full.txt","P","P","PP"
"229","WW04","1","WW04_segment1_full.txt","P","P","PP"
"230","WW04","1","WW04_segment1_full.txt","P","U","PU"
"231","WW04","1","WW04_segment1_full.txt","U","P","UP"
"232","WW04","1","WW04_segment1_full.txt","P","P","PP"
"233","WW04","1","WW04_segment1_full.txt","P","P","PP"
"234","WW04","1","WW04_segment1_full.txt","P","P","PP"
"235","WW04","1","WW04_segment1_full.txt","P","P","PP"
"236","WW04","1","WW04_segment1_full.txt","P","P","PP"
"237","WW04","1","WW04_segment1_full.txt","P","P","PP"
"238","WW04","1","WW04_segment1_full.txt","P","P","PP"
"239","WW04","1","WW04_segment1_full.txt","P","P","PP"
"240","WW04","1","WW04_segment1_full.txt","P","P","PP"
"241","WW04","1","WW04_segment1_full.txt","P","P","PP"
"242","WW04","1","WW04_segment1_full.txt","P","P","PP"
"243","WW04","1","WW04_segment1_full.txt","P","P","PP"
"244","WW04","1","WW04_segment1_full.txt","P","P","PP"
"245","WW04","1","WW04_segment1_full.txt","P","P","PP"
"246","WW04","1","WW04_segment1_full.txt","P","P","PP"
"247","WW04","1","WW04_segment1_full.txt","P","P","PP"
"248","WW04","1","WW04_segment1_full.txt","P","X","PX"
"249","WW04","1","WW04_segment1_full.txt","X","P","XP"
"250","WW04","1","WW04_segment1_full.txt","P","X","PX"
"251","WW04","1","WW04_segment1_full.txt","X","P","XP"
"252","WW04","1","WW04_segment1_full.txt","P","X","PX"
"253","WW04","1","WW04_segment1_full.txt","X","P","XP"
"254","WW04","1","WW04_segment1_full.txt","P","P","PP"
"255","WW04","1","WW04_segment1_full.txt","P","R","PR"
"256","WW04","1","WW04_segment1_full.txt","R","P","RP"
"257","WW04","1","WW04_segment1_full.txt","P","P","PP"
"258","WW04","1","WW04_segment1_full.txt","P","P","PP"
"259","WW04","1","WW04_segment1_full.txt","P","P","PP"
"260","WW04","1","WW04_segment1_full.txt","P","P","PP"
"261","WW04","1","WW04_segment1_full.txt","P","P","PP"
"262","WW04","1","WW04_segment1_full.txt","P","R","PR"
"263","WW04","2","WW04_segment2_full.txt","X","P","XP"
"264","WW04","2","WW04_segment2_full.txt","P","C","PC"
"265","WW04","2","WW04_segment2_full.txt","C","P","CP"
"266","WW04","2","WW04_segment2_full.txt","P","P","PP"
"267","WW04","2","WW04_segment2_full.txt","P","P","PP"
"268","WW04","2","WW04_segment2_full.txt","P","X","PX"
"269","WW04","2","WW04_segment2_full.txt","X","P","XP"
"270","WW04","2","WW04_segment2_full.txt","P","P","PP"
"271","WW04","2","WW04_segment2_full.txt","P","P","PP"
"272","WW04","2","WW04_segment2_full.txt","P","P","PP"
"273","WW04","2","WW04_segment2_full.txt","P","P","PP"
"274","WW04","2","WW04_segment2_full.txt","P","P","PP"
"275","WW04","2","WW04_segment2_full.txt","P","P","PP"
"276","WW04","2","WW04_segment2_full.txt","P","P","PP"
"277","WW04","2","WW04_segment2_full.txt","P","P","PP"
"278","WW04","2","WW04_segment2_full.txt","P","P","PP"
"279","WW04","2","WW04_segment2_full.txt","P","P","PP"
"280","WW04","2","WW04_segment2_full.txt","P","P","PP"
"281","WW04","2","WW04_segment2_full.txt","P","P","PP"
"282","WW04","2","WW04_segment2_full.txt","P","R","PR"
"283","WW04","2","WW04_segment2_full.txt","R","P","RP"
"284","WW04","2","WW04_segment2_full.txt","P","P","PP"
"285","WW04","2","WW04_segment2_full.txt","P","P","PP"
"286","WW04","2","WW04_segment2_full.txt","P","P","PP"
"287","WW04","2","WW04_segment2_full.txt","P","P","PP"
"288","WW04","2","WW04_segment2_full.txt","P","P","PP"
"289","WW04","2","WW04_segment2_full.txt","P","P","PP"
"290","WW04","2","WW04_segment2_full.txt","P","P","PP"
"291","WW04","2","WW04_segment2_full.txt","P","P","PP"
"292","WW04","2","WW04_segment2_full.txt","P","P","PP"
"293","WW04","2","WW04_segment2_full.txt","P","P","PP"
"294","WW04","2","WW04_segment2_full.txt","P","T","PT"
"295","WW04","2","WW04_segment2_full.txt","T","X","TX"
"296","WW04","2","WW04_segment2_full.txt","X","X","XX"
"297","WW04","2","WW04_segment2_full.txt","X","T","XT"
"298","WW04","2","WW04_segment2_full.txt","T","C","TC"
"299","WW04","2","WW04_segment2_full.txt","C","T","CT"
"300","WW04","2","WW04_segment2_full.txt","T","P","TP"
"301","WW04","2","WW04_segment2_full.txt","P","P","PP"
"302","WW04","2","WW04_segment2_full.txt","P","P","PP"
"303","WW04","2","WW04_segment2_full.txt","P","P","PP"
"304","WW04","2","WW04_segment2_full.txt","P","P","PP"
"305","WW04","2","WW04_segment2_full.txt","P","P","PP"
"306","WW04","2","WW04_segment2_full.txt","P","P","PP"
"307","WW04","2","WW04_segment2_full.txt","P","P","PP"
"308","WW04","2","WW04_segment2_full.txt","P","P","PP"
"309","WW04","2","WW04_segment2_full.txt","P","P","PP"
"310","WW04","2","WW04_segment2_full.txt","P","P","PP"
"311","WW04","2","WW04_segment2_full.txt","P","P","PP"
"312","WW04","2","WW04_segment2_full.txt","P","P","PP"
"313","WW04","2","WW04_segment2_full.txt","P","P","PP"
"314","WW04","2","WW04_segment2_full.txt","P","P","PP"
"315","WW04","2","WW04_segment2_full.txt","P","P","PP"
"316","WW04","2","WW04_segment2_full.txt","P","P","PP"
"317","WW04","2","WW04_segment2_full.txt","P","P","PP"
"318","WW04","2","WW04_segment2_full.txt","P","P","PP"
"319","WW04","2","WW04_segment2_full.txt","P","P","PP"
"320","WW04","2","WW04_segment2_full.txt","P","P","PP"
"321","WW04","2","WW04_segment2_full.txt","P","P","PP"
"322","WW04","2","WW04_segment2_full.txt","P","P","PP"
"323","WW04","2","WW04_segment2_full.txt","P","P","PP"
"324","WW04","2","WW04_segment2_full.txt","P","P","PP"
"325","WW04","2","WW04_segment2_full.txt","P","P","PP"
"326","WW04","2","WW04_segment2_full.txt","P","P","PP"
"327","WW04","2","WW04_segment2_full.txt","P","P","PP"
"328","WW04","2","WW04_segment2_full.txt","P","P","PP"
"329","WW04","2","WW04_segment2_full.txt","P","P","PP"
"330","WW04","2","WW04_segment2_full.txt","P","P","PP"
"331","WW04","2","WW04_segment2_full.txt","P","P","PP"
"332","WW04","2","WW04_segment2_full.txt","P","P","PP"
"333","WW04","2","WW04_segment2_full.txt","P","P","PP"
"334","WW04","2","WW04_segment2_full.txt","P","P","PP"
"335","WW04","2","WW04_segment2_full.txt","P","P","PP"
"336","WW04","2","WW04_segment2_full.txt","P","P","PP"
"337","WW04","2","WW04_segment2_full.txt","P","P","PP"
"338","WW04","2","WW04_segment2_full.txt","P","P","PP"
"339","WW04","2","WW04_segment2_full.txt","P","T","PT"
"340","WW04","2","WW04_segment2_full.txt","T","P","TP"
"341","WW04","2","WW04_segment2_full.txt","P","P","PP"
"342","WW04","2","WW04_segment2_full.txt","P","C","PC"
"343","WW04","2","WW04_segment2_full.txt","C","C","CC"
"344","WW04","2","WW04_segment2_full.txt","C","C","CC"
"345","WW04","2","WW04_segment2_full.txt","C","C","CC"
"346","WW04","2","WW04_segment2_full.txt","C","C","CC"
"347","WW04","2","WW04_segment2_full.txt","C","P","CP"
"348","WW04","2","WW04_segment2_full.txt","P","P","PP"
"349","WW04","2","WW04_segment2_full.txt","P","P","PP"
"350","WW04","2","WW04_segment2_full.txt","P","N","PN"
"351","WW04","2","WW04_segment2_full.txt","N","X","NX"
"352","WW04","2","WW04_segment2_full.txt","X","X","XX"
"353","WW04","2","WW04_segment2_full.txt","X","X","XX"
"354","WW04","2","WW04_segment2_full.txt","X","P","XP"
"355","WW04","2","WW04_segment2_full.txt","P","P","PP"
"356","WW04","2","WW04_segment2_full.txt","P","P","PP"
"357","WW04","2","WW04_segment2_full.txt","P","N","PN"
"358","WW04","2","WW04_segment2_full.txt","N","N","NN"
"359","WW04","2","WW04_segment2_full.txt","N","P","NP"
"360","WW04","2","WW04_segment2_full.txt","P","P","PP"
"361","WW04","2","WW04_segment2_full.txt","P","T","PT"
"362","WW04","2","WW04_segment2_full.txt","T","P","TP"
"363","WW04","2","WW04_segment2_full.txt","P","X","PX"
"364","WW04","2","WW04_segment2_full.txt","X","P","XP"
"365","WW04","2","WW04_segment2_full.txt","P","P","PP"
"366","WW04","2","WW04_segment2_full.txt","P","X","PX"
"367","WW04","2","WW04_segment2_full.txt","X","P","XP"
"368","WW04","2","WW04_segment2_full.txt","P","C","PC"
"369","WW04","2","WW04_segment2_full.txt","C","N","CN"
"370","WW04","2","WW04_segment2_full.txt","N","P","NP"
"371","WW04","2","WW04_segment2_full.txt","P","P","PP"
"372","WW04","2","WW04_segment2_full.txt","P","X","PX"
"373","WW04","2","WW04_segment2_full.txt","X","P","XP"
"374","WW04","2","WW04_segment2_full.txt","P","P","PP"
"375","WW04","2","WW04_segment2_full.txt","P","P","PP"
"376","WW04","2","WW04_segment2_full.txt","P","X","PX"
"377","WW04","2","WW04_segment2_full.txt","X","P","XP"
"378","WW04","2","WW04_segment2_full.txt","P","R","PR"
"379","WW04","2","WW04_segment2_full.txt","R","X","RX"
"380","WW04","2","WW04_segment2_full.txt","X","X","XX"
"381","WW04","2","WW04_segment2_full.txt","X","X","XX"
"382","WW04","2","WW04_segment2_full.txt","X","P","XP"
"383","WW04","2","WW04_segment2_full.txt","P","P","PP"
"384","WW04","2","WW04_segment2_full.txt","P","P","PP"
"385","WW04","2","WW04_segment2_full.txt","P","P","PP"
"386","WW04","2","WW04_segment2_full.txt","P","P","PP"
"387","WW04","2","WW04_segment2_full.txt","P","P","PP"
"388","WW04","2","WW04_segment2_full.txt","P","P","PP"
"389","WW04","2","WW04_segment2_full.txt","P","P","PP"
"390","WW04","2","WW04_segment2_full.txt","P","P","PP"
"391","WW04","2","WW04_segment2_full.txt","P","P","PP"
"392","WW04","2","WW04_segment2_full.txt","P","R","PR"
"393","WW04","2","WW04_segment2_full.txt","R","X","RX"
"394","WW04","2","WW04_segment2_full.txt","X","P","XP"
"395","WW04","2","WW04_segment2_full.txt","P","X","PX"
"396","WW04","2","WW04_segment2_full.txt","X","P","XP"
"397","WW04","2","WW04_segment2_full.txt","P","P","PP"
"398","WW04","2","WW04_segment2_full.txt","P","P","PP"
"399","WW04","2","WW04_segment2_full.txt","P","P","PP"
"400","WW04","2","WW04_segment2_full.txt","P","P","PP"
"401","WW04","2","WW04_segment2_full.txt","P","P","PP"
"402","WW04","2","WW04_segment2_full.txt","P","X","PX"
"403","WW04","2","WW04_segment2_full.txt","X","P","XP"
"404","WW04","2","WW04_segment2_full.txt","P","P","PP"
"405","WW04","2","WW04_segment2_full.txt","P","P","PP"
"406","WW04","2","WW04_segment2_full.txt","P","P","PP"
"407","WW04","2","WW04_segment2_full.txt","P","P","PP"
"408","WW04","2","WW04_segment2_full.txt","P","P","PP"
"409","WW04","2","WW04_segment2_full.txt","P","N","PN"
"410","WW04","2","WW04_segment2_full.txt","N","N","NN"
"411","WW04","2","WW04_segment2_full.txt","N","N","NN"
"412","WW04","2","WW04_segment2_full.txt","N","P","NP"
"413","WW04","2","WW04_segment2_full.txt","P","P","PP"
"414","WW04","2","WW04_segment2_full.txt","P","P","PP"
"415","WW04","2","WW04_segment2_full.txt","P","P","PP"
"416","WW04","2","WW04_segment2_full.txt","P","P","PP"
"417","WW04","2","WW04_segment2_full.txt","P","P","PP"
"418","WW04","2","WW04_segment2_full.txt","P","P","PP"
"419","WW04","2","WW04_segment2_full.txt","P","P","PP"
"420","WW04","2","WW04_segment2_full.txt","P","P","PP"
"421","WW04","2","WW04_segment2_full.txt","P","P","PP"
"422","WW04","2","WW04_segment2_full.txt","P","X","PX"
"423","WW04","2","WW04_segment2_full.txt","X","X","XX"
"424","WW04","2","WW04_segment2_full.txt","X","X","XX"
"425","WW04","2","WW04_segment2_full.txt","X","P","XP"
"426","WW04","2","WW04_segment2_full.txt","P","P","PP"
"427","WW04","2","WW04_segment2_full.txt","P","C","PC"
"428","WW04","2","WW04_segment2_full.txt","C","X","CX"
"429","WW04","2","WW04_segment2_full.txt","X","X","XX"
"430","WW04","2","WW04_segment2_full.txt","X","X","XX"
"431","WW04","2","WW04_segment2_full.txt","X","X","XX"
"432","WW04","2","WW04_segment2_full.txt","X","X","XX"
"433","WW04","2","WW04_segment2_full.txt","X","X","XX"
"434","WW04","2","WW04_segment2_full.txt","X","C","XC"
"435","WW04","2","WW04_segment2_full.txt","C","P","CP"
"436","WW04","2","WW04_segment2_full.txt","P","C","PC"
"437","WW04","2","WW04_segment2_full.txt","C","C","CC"
"438","WW04","2","WW04_segment2_full.txt","C","C","CC"
"439","WW04","2","WW04_segment2_full.txt","C","C","CC"
"440","WW04","2","WW04_segment2_full.txt","C","X","CX"
"441","WW04","2","WW04_segment2_full.txt","X","X","XX"
"442","WW04","2","WW04_segment2_full.txt","X","X","XX"
"443","WW04","2","WW04_segment2_full.txt","X","C","XC"
"444","WW04","2","WW04_segment2_full.txt","C","P","CP"
"445","WW04","2","WW04_segment2_full.txt","P","P","PP"
"446","WW04","2","WW04_segment2_full.txt","P","P","PP"
"447","WW04","2","WW04_segment2_full.txt","P","P","PP"
"448","WW04","2","WW04_segment2_full.txt","P","P","PP"
"449","WW04","2","WW04_segment2_full.txt","P","P","PP"
"450","WW04","2","WW04_segment2_full.txt","P","P","PP"
"451","WW04","2","WW04_segment2_full.txt","P","P","PP"
"452","WW04","2","WW04_segment2_full.txt","P","P","PP"
"453","WW04","2","WW04_segment2_full.txt","P","P","PP"
"454","WW04","2","WW04_segment2_full.txt","P","P","PP"
"455","WW04","2","WW04_segment2_full.txt","P","P","PP"
"456","WW04","2","WW04_segment2_full.txt","P","P","PP"
"457","WW04","2","WW04_segment2_full.txt","P","P","PP"
"458","WW04","2","WW04_segment2_full.txt","P","P","PP"
"459","WW04","2","WW04_segment2_full.txt","P","P","PP"
"460","WW04","2","WW04_segment2_full.txt","P","P","PP"
"461","WW04","2","WW04_segment2_full.txt","P","P","PP"
"462","WW04","2","WW04_segment2_full.txt","P","P","PP"
"463","WW04","2","WW04_segment2_full.txt","P","P","PP"
"464","WW04","2","WW04_segment2_full.txt","P","P","PP"
